item_id,neighbor_item_id,similarity
D5427-N0751-Q1130,D0535-R6557-E9117,0.008298755186721992
D5427-N0751-Q1130,Y4910-G0378-R9699,0.008130081300813009
D5427-N0751-Q1130,V2244-D1333-G8740,0.007067137809187279
D5427-N0751-Q1130,G0259-L7093-S6807,0.006230529595015576
D5427-N0751-Q1130,B5561-U5923-H6405,0.006097560975609756
D5427-N0751-Q1130,S2580-G3692-Y1716,0.003992015968063872
D5427-N0751-Q1130,G4582-S5251-T8214,0.0023446658851113715
K5498-Y0911-R3959,L9764-E2569-X3998,0.06060606060606061
K5498-Y0911-R3959,G4582-S5251-T8214,0.0037831021437578815
G2735-F7128-O6249,H5136-E8202-D2104,0.5
H5136-E8202-D2104,G2735-F7128-O6249,0.5
C7752-Z3939-A3848,K2829-F0192-P8138,0.08695652173913043
C7752-Z3939-A3848,T4266-N6949-O1063,0.05405405405405406
C7752-Z3939-A3848,D5427-N0751-Q1130,0.02857142857142857
C7752-Z3939-A3848,E7334-H5398-D9246,0.00749063670411985
T4266-N6949-O1063,C7752-Z3939-A3848,0.05405405405405406
T4266-N6949-O1063,K2829-F0192-P8138,0.034482758620689655
T4266-N6949-O1063,Z4106-Y4140-X3773,0.03225806451612903
T4266-N6949-O1063,V6093-X5171-H3533,0.02702702702702703
T4266-N6949-O1063,D5427-N0751-Q1130,0.01904761904761905
T4266-N6949-O1063,L2209-Q6198-L6855,0.015748031496062992
T4266-N6949-O1063,S1981-B5545-G6474,0.01020408163265306
T4266-N6949-O1063,E7334-H5398-D9246,0.006622516556291391
T4266-N6949-O1063,S6403-A0188-U0762,0.0055248618784530384
T4266-N6949-O1063,M5370-D5809-Z3195,0.005154639175257732
T4266-N6949-O1063,Y9151-B2202-T0880,0.004016064257028112
T4266-N6949-O1063,Z6402-V8652-T6161,0.0028116213683223993
T4266-N6949-O1063,G4582-S5251-T8214,0.0024390243902439024
S0020-Q3866-L5221,S2758-W1790-W5145,0.08333333333333333
S0020-Q3866-L5221,Y4659-Z6747-H4040,0.015873015873015872
S0020-Q3866-L5221,S3213-O6034-K8808,0.013513513513513514
S0020-Q3866-L5221,V2244-D1333-G8740,0.008695652173913044
S2758-W1790-W5145,S0020-Q3866-L5221,0.08333333333333333
K1159-B1131-S6172,J6449-E7678-O7847,0.041666666666666664
K1159-B1131-S6172,C4646-Y6811-W2663,0.04
K1159-B1131-S6172,U9414-C7160-B0915,0.03508771929824561
K1159-B1131-S6172,N9205-U7197-C5339,0.033707865168539325
K1159-B1131-S6172,U5071-J1590-R5296,0.03361344537815126
K1159-B1131-S6172,T5102-T5293-C7967,0.025974025974025976
K1159-B1131-S6172,M3355-J6491-X6561,0.02564102564102564
K1159-B1131-S6172,Z5617-S1411-A3634,0.021505376344086023
K1159-B1131-S6172,R3583-T0611-N0597,0.018404907975460124
K1159-B1131-S6172,Y0665-L9990-B9004,0.013422818791946308
K1159-B1131-S6172,D4778-O9525-L7178,0.011904761904761904
K1159-B1131-S6172,Q4362-Y3393-J6498,0.011494252873563218
K1159-B1131-S6172,S0200-P2503-I4666,0.009433962264150943
K1159-B1131-S6172,P1239-R0959-V3509,0.008368200836820083
K1159-B1131-S6172,O8896-E4881-S9134,0.006880733944954129
K1159-B1131-S6172,K8319-S8647-M0532,0.005390835579514825
K1159-B1131-S6172,Z6402-V8652-T6161,0.0018587360594795538
M3355-J6491-X6561,W6417-T4971-X8783,0.05
M3355-J6491-X6561,S0006-V1920-D7861,0.046511627906976744
M3355-J6491-X6561,Y0665-L9990-B9004,0.044444444444444446
M3355-J6491-X6561,P6609-Q0500-W9384,0.03389830508474576
M3355-J6491-X6561,K7646-R2047-D8393,0.030303030303030304
M3355-J6491-X6561,K1159-B1131-S6172,0.02564102564102564
M3355-J6491-X6561,N9205-U7197-C5339,0.025
M3355-J6491-X6561,U5071-J1590-R5296,0.018018018018018018
M3355-J6491-X6561,R3583-T0611-N0597,0.012987012987012988
M3355-J6491-X6561,D0461-B7061-F7551,0.006688963210702341
P6609-Q0500-W9384,L3695-V1418-M6017,0.06382978723404255
P6609-Q0500-W9384,Z2464-K8022-C4939,0.06382978723404255
P6609-Q0500-W9384,M3355-J6491-X6561,0.03389830508474576
P6609-Q0500-W9384,F3944-I0529-C4237,0.02564102564102564
P6609-Q0500-W9384,D1832-I7156-Q1070,0.007518796992481203
P6609-Q0500-W9384,Z6402-V8652-T6161,0.001892147587511826
D0535-R6557-E9117,U5142-V4244-Z2647,0.016483516483516484
D0535-R6557-E9117,P9433-D6144-N1237,0.01639344262295082
D0535-R6557-E9117,B0341-Z0832-Y3111,0.015
D0535-R6557-E9117,O8896-E4881-S9134,0.014311270125223614
D0535-R6557-E9117,D0649-I0732-G2173,0.013333333333333334
D0535-R6557-E9117,A4461-U4745-J5177,0.011647254575707155
D0535-R6557-E9117,M5370-D5809-Z3195,0.011538461538461539
D0535-R6557-E9117,C4805-J8142-W5150,0.011428571428571429
D0535-R6557-E9117,J6004-W9209-Y3402,0.011111111111111112
D0535-R6557-E9117,P9352-Q8039-E2116,0.011049723756906077
D0535-R6557-E9117,Q7122-W7134-I6002,0.01098901098901099
D0535-R6557-E9117,C9446-Z3860-Y6519,0.010752688172043012
D0535-R6557-E9117,S7194-R4609-M1747,0.010752688172043012
D0535-R6557-E9117,W6208-I0534-R0488,0.010526315789473684
D0535-R6557-E9117,D4778-O9525-L7178,0.010169491525423728
D0535-R6557-E9117,Z6402-V8652-T6161,0.010050251256281407
D0535-R6557-E9117,Y5432-J0516-R5212,0.010050251256281407
D0535-R6557-E9117,H0576-D4182-F2563,0.01
D0535-R6557-E9117,X6157-H5658-F4833,0.009852216748768473
D0535-R6557-E9117,U1197-L5747-O4499,0.00980392156862745
D0535-R6557-E9117,R5434-R8853-V2252,0.009569377990430622
D0535-R6557-E9117,J2473-O2250-O7843,0.009389671361502348
D0535-R6557-E9117,C0180-T1767-T5205,0.009287925696594427
D0535-R6557-E9117,W4040-L6391-X9117,0.00909090909090909
D0535-R6557-E9117,T0305-S4530-R4442,0.00904977375565611
D0535-R6557-E9117,P3992-Y0414-S2162,0.008928571428571428
D0535-R6557-E9117,U5077-W6069-M1952,0.008733624454148471
D0535-R6557-E9117,K0686-N2285-Z4902,0.008714596949891068
D0535-R6557-E9117,T6735-T7348-M7833,0.008658008658008658
D0535-R6557-E9117,V1292-E1379-F6675,0.008583690987124463
D0535-R6557-E9117,N8679-Q6154-R2821,0.008438818565400843
D0535-R6557-E9117,D5427-N0751-Q1130,0.008298755186721992
D0535-R6557-E9117,T2090-F2288-B2735,0.008032128514056224
D0535-R6557-E9117,Y9151-B2202-T0880,0.00792393026941363
D0535-R6557-E9117,R1282-B1594-Z0567,0.007905138339920948
D0535-R6557-E9117,P9617-V7581-U7673,0.007905138339920948
D0535-R6557-E9117,Y0665-L9990-B9004,0.007220216606498195
D0535-R6557-E9117,O4992-A1802-Y7675,0.006818181818181818
D0535-R6557-E9117,S2580-G3692-Y1716,0.006644518272425249
D0535-R6557-E9117,C6604-G3039-P4501,0.006369426751592357
D0535-R6557-E9117,D8499-E7379-R5312,0.006329113924050633
D0535-R6557-E9117,G4582-S5251-T8214,0.0063025210084033615
D0535-R6557-E9117,M3787-R3015-D6135,0.006269592476489028
D0535-R6557-E9117,E0365-X4878-R3914,0.006172839506172839
D0535-R6557-E9117,B5324-A1255-I6687,0.006153846153846154
D0535-R6557-E9117,X5260-P6651-V6837,0.0058823529411764705
D0535-R6557-E9117,H3068-V9325-H3407,0.0055248618784530384
D0535-R6557-E9117,R5646-F7150-I1031,0.004934210526315789
D0535-R6557-E9117,G0259-L7093-S6807,0.0047169811320754715
D0535-R6557-E9117,D0461-B7061-F7551,0.004576659038901602
R5434-R8853-V2252,T1981-C2171-J9459,0.07317073170731707
R5434-R8853-V2252,D0535-R6557-E9117,0.009569377990430622
R5434-R8853-V2252,G0259-L7093-S6807,0.006920415224913495
R5434-R8853-V2252,D0461-B7061-F7551,0.006622516556291391
S2621-X3675-J0678,T2090-F2288-B2735,0.017857142857142856
S2621-X3675-J0678,W5351-Q3517-D0738,0.014492753623188406
S2621-X3675-J0678,P4002-N7125-X7209,0.014388489208633094
S2621-X3675-J0678,D4778-O9525-L7178,0.013953488372093023
S2621-X3675-J0678,Q6959-A5713-Z6786,0.013157894736842105
S2621-X3675-J0678,D8752-M3081-O6122,0.012269938650306749
S2621-X3675-J0678,V6283-M1853-D3821,0.011428571428571429
S2621-X3675-J0678,D4504-F4030-D2793,0.008583690987124463
S2621-X3675-J0678,V2244-D1333-G8740,0.006535947712418301
S2621-X3675-J0678,O8896-E4881-S9134,0.006198347107438017
S2621-X3675-J0678,G4582-S5251-T8214,0.004576659038901602
S2621-X3675-J0678,S0200-P2503-I4666,0.004219409282700422
S2621-X3675-J0678,Z6402-V8652-T6161,0.0017793594306049821
M8545-T1759-X0545,P1066-H1709-B9906,0.3333333333333333
M8545-T1759-X0545,X0605-Q7496-L8786,0.3
P1066-H1709-B9906,M8545-T1759-X0545,0.3333333333333333
P1066-H1709-B9906,X0605-Q7496-L8786,0.18181818181818182
X0605-Q7496-L8786,M8545-T1759-X0545,0.3
X0605-Q7496-L8786,P1066-H1709-B9906,0.18181818181818182
K3931-V7652-Q2338,H3068-V9325-H3407,0.010050251256281407
T1592-A6917-S8755,I6939-V1505-Y7469,0.023622047244094488
T1592-A6917-S8755,Q7736-Y9611-X8869,0.01910828025477707
T1592-A6917-S8755,U6683-Y8440-B2640,0.01858736059479554
T1592-A6917-S8755,L2209-Q6198-L6855,0.017937219730941704
T1592-A6917-S8755,Z8327-R9962-S4466,0.014598540145985401
T1592-A6917-S8755,C0543-B6519-W2898,0.014492753623188406
T1592-A6917-S8755,M3787-R3015-D6135,0.014336917562724014
T1592-A6917-S8755,P3023-J7455-K8397,0.014285714285714285
T1592-A6917-S8755,W5727-S8419-F8389,0.014184397163120567
T1592-A6917-S8755,C5651-J7121-A8720,0.013793103448275862
T1592-A6917-S8755,X6215-H0978-Z7031,0.013297872340425532
T1592-A6917-S8755,O8663-H7821-W3376,0.01282051282051282
T1592-A6917-S8755,H4534-W2082-A1178,0.01282051282051282
T1592-A6917-S8755,P4602-K3717-Y4193,0.012738853503184714
T1592-A6917-S8755,U0755-E6102-T8573,0.012195121951219513
T1592-A6917-S8755,T3394-J2087-I1297,0.011904761904761904
T1592-A6917-S8755,H2194-U9118-T1366,0.0111731843575419
T1592-A6917-S8755,Z2307-P5407-X6635,0.010752688172043012
T1592-A6917-S8755,P4666-B0457-L9601,0.009950248756218905
T1592-A6917-S8755,V6283-M1853-D3821,0.009216589861751152
T1592-A6917-S8755,F7991-T0881-X0989,0.0091324200913242
T1592-A6917-S8755,O3831-Y6909-O0731,0.008064516129032258
T1592-A6917-S8755,V6817-P9198-O8623,0.007722007722007722
T1592-A6917-S8755,S3213-O6034-K8808,0.007518796992481203
T1592-A6917-S8755,L5658-H9256-G0820,0.00641025641025641
T1592-A6917-S8755,S0200-P2503-I4666,0.003875968992248062
W4371-A4903-V5613,I8322-Y5566-P7154,0.07894736842105263
W4371-A4903-V5613,N3287-N1699-A7816,0.04878048780487805
W4371-A4903-V5613,V0613-W1955-T9086,0.02666666666666667
W4371-A4903-V5613,J7581-V4775-H7886,0.02531645569620253
W4371-A4903-V5613,W6466-U6929-C6870,0.024390243902439025
W4371-A4903-V5613,L5124-T1068-A8181,0.022222222222222223
W4371-A4903-V5613,N4359-O6481-C1194,0.021505376344086023
W4371-A4903-V5613,L5658-H9256-G0820,0.019230769230769232
W4371-A4903-V5613,A5057-P1149-Z1350,0.009345794392523364
W4371-A4903-V5613,D0461-B7061-F7551,0.006734006734006734
W4371-A4903-V5613,K0686-N2285-Z4902,0.006230529595015576
F3707-H7178-U5097,P4002-N7125-X7209,0.03278688524590164
P4002-N7125-X7209,Y2451-R6308-J6334,0.10638297872340426
P4002-N7125-X7209,F3707-H7178-U5097,0.03278688524590164
P4002-N7125-X7209,S2621-X3675-J0678,0.014388489208633094
P4002-N7125-X7209,A4461-U4745-J5177,0.004158004158004158
B5324-A1255-I6687,K0686-N2285-Z4902,0.016018306636155607
B5324-A1255-I6687,L5457-G8603-Q5998,0.015151515151515152
B5324-A1255-I6687,D6674-Y3736-G8796,0.013605442176870748
B5324-A1255-I6687,S0200-P2503-I4666,0.013207547169811321
B5324-A1255-I6687,V6308-O0368-M6633,0.012345679012345678
B5324-A1255-I6687,U5142-V4244-Z2647,0.012195121951219513
B5324-A1255-I6687,M8435-Q0385-P6615,0.011834319526627219
B5324-A1255-I6687,H2034-T5439-O4938,0.011560693641618497
B5324-A1255-I6687,L1039-Z3592-R4242,0.011299435028248588
B5324-A1255-I6687,I6833-I7113-U8227,0.011235955056179775
B5324-A1255-I6687,M2864-U7773-B7715,0.01098901098901099
B5324-A1255-I6687,R4012-N5888-O6582,0.010582010582010581
B5324-A1255-I6687,G0259-L7093-S6807,0.009925558312655087
B5324-A1255-I6687,U3230-X6148-S5533,0.009708737864077669
B5324-A1255-I6687,Y2451-R6308-J6334,0.009615384615384616
B5324-A1255-I6687,N0901-V7356-J9118,0.009345794392523364
B5324-A1255-I6687,A4461-U4745-J5177,0.008561643835616438
B5324-A1255-I6687,J0495-S5255-H1998,0.00851063829787234
B5324-A1255-I6687,C0700-O6806-Q2526,0.00823045267489712
B5324-A1255-I6687,D0461-B7061-F7551,0.007194244604316547
B5324-A1255-I6687,O4992-A1802-Y7675,0.007125890736342043
B5324-A1255-I6687,R5646-F7150-I1031,0.006802721088435374
B5324-A1255-I6687,D8499-E7379-R5312,0.006734006734006734
B5324-A1255-I6687,S1981-B5545-G6474,0.006389776357827476
B5324-A1255-I6687,D0535-R6557-E9117,0.006153846153846154
B5324-A1255-I6687,Y6763-P9515-O3584,0.006042296072507553
B5324-A1255-I6687,A5057-P1149-Z1350,0.005970149253731343
B5324-A1255-I6687,P1239-R0959-V3509,0.005747126436781609
B5324-A1255-I6687,S7194-R4609-M1747,0.005633802816901409
B5324-A1255-I6687,Z6402-V8652-T6161,0.005080440304826418
B5324-A1255-I6687,B5561-U5923-H6405,0.0048543689320388345
B5324-A1255-I6687,O8896-E4881-S9134,0.003663003663003663
B5324-A1255-I6687,G4582-S5251-T8214,0.0021344717182497333
L3054-E5259-J3647,V6093-X5171-H3533,0.06818181818181818
L3054-E5259-J3647,Z4416-J2237-J9882,0.027777777777777776
L3054-E5259-J3647,J4309-O4395-O9419,0.027777777777777776
L3054-E5259-J3647,B5644-M5019-S7511,0.025
L3054-E5259-J3647,E7615-I1793-R7841,0.02197802197802198
L3054-E5259-J3647,P1239-R0959-V3509,0.012096774193548387
L3054-E5259-J3647,D1832-I7156-Q1070,0.006779661016949152
L3054-E5259-J3647,N0617-N6563-Q5075,0.004901960784313725
L3054-E5259-J3647,G4582-S5251-T8214,0.002386634844868735
Q9514-Y4282-J3149,V2244-D1333-G8740,0.011673151750972763
Q9514-Y4282-J3149,S2580-G3692-Y1716,0.00631578947368421
Q9514-Y4282-J3149,K0686-N2285-Z4902,0.006006006006006006
Q9514-Y4282-J3149,A4461-U4745-J5177,0.0041841004184100415
C4530-V9400-N1557,X5359-Z4580-U5348,0.044444444444444446
C4530-V9400-N1557,M1292-Y8513-C8348,0.043478260869565216
C4530-V9400-N1557,F3368-S5800-P0138,0.03773584905660377
C4530-V9400-N1557,Z4226-L6378-S8015,0.024691358024691357
C4530-V9400-N1557,X5260-P6651-V6837,0.009708737864077669
C4530-V9400-N1557,L5658-H9256-G0820,0.009259259259259259
C4530-V9400-N1557,A5057-P1149-Z1350,0.00909090909090909
C4530-V9400-N1557,K0686-N2285-Z4902,0.0061162079510703364
C4530-V9400-N1557,S6403-A0188-U0762,0.005494505494505495
C4530-V9400-N1557,S0200-P2503-I4666,0.004761904761904762
C4530-V9400-N1557,Z6402-V8652-T6161,0.004686035613870665
C4530-V9400-N1557,S2580-G3692-Y1716,0.00425531914893617
L2209-Q6198-L6855,V0613-W1955-T9086,0.022556390977443608
L2209-Q6198-L6855,D9910-H1141-U9031,0.02040816326530612
L2209-Q6198-L6855,W3946-E6277-J0146,0.01834862385321101
L2209-Q6198-L6855,W7192-K9561-N4587,0.01818181818181818
L2209-Q6198-L6855,P8093-C5272-T9759,0.01818181818181818
L2209-Q6198-L6855,X6215-H0978-Z7031,0.018072289156626505
L2209-Q6198-L6855,T1592-A6917-S8755,0.017937219730941704
L2209-Q6198-L6855,U6683-Y8440-B2640,0.01762114537444934
L2209-Q6198-L6855,T4266-N6949-O1063,0.015748031496062992
L2209-Q6198-L6855,X5200-G0584-V4149,0.015151515151515152
L2209-Q6198-L6855,W5351-Q3517-D0738,0.014598540145985401
L2209-Q6198-L6855,D0461-B7061-F7551,0.011299435028248588
L2209-Q6198-L6855,C0180-T1767-T5205,0.00823045267489712
L2209-Q6198-L6855,O3831-Y6909-O0731,0.006060606060606061
L2209-Q6198-L6855,D1832-I7156-Q1070,0.006024096385542169
L2209-Q6198-L6855,B5561-U5923-H6405,0.005714285714285714
L2209-Q6198-L6855,E7334-H5398-D9246,0.0056022408963585435
L2209-Q6198-L6855,O8896-E4881-S9134,0.004132231404958678
L2209-Q6198-L6855,Z6402-V8652-T6161,0.0017809439002671415
W3946-E6277-J0146,Z5924-S5964-A5758,0.027777777777777776
W3946-E6277-J0146,L2209-Q6198-L6855,0.01834862385321101
W3946-E6277-J0146,K0686-N2285-Z4902,0.006514657980456026
Z6402-V8652-T6161,A4461-U4745-J5177,0.026573426573426574
Z6402-V8652-T6161,M5370-D5809-Z3195,0.022878228782287822
Z6402-V8652-T6161,S0200-P2503-I4666,0.01870503597122302
Z6402-V8652-T6161,S1981-B5545-G6474,0.017902813299232736
Z6402-V8652-T6161,G4582-S5251-T8214,0.017347509792949075
Z6402-V8652-T6161,L5658-H9256-G0820,0.016778523489932886
Z6402-V8652-T6161,S2580-G3692-Y1716,0.01453287197231834
Z6402-V8652-T6161,R5646-F7150-I1031,0.014482758620689656
Z6402-V8652-T6161,K0686-N2285-Z4902,0.013793103448275862
Z6402-V8652-T6161,Y6763-P9515-O3584,0.011686143572621035
Z6402-V8652-T6161,O4992-A1802-Y7675,0.010077519379844961
Z6402-V8652-T6161,D0535-R6557-E9117,0.010050251256281407
Z6402-V8652-T6161,G0259-L7093-S6807,0.009419152276295133
Z6402-V8652-T6161,L4048-B3855-V5131,0.008914100486223663
Z6402-V8652-T6161,A5057-P1149-Z1350,0.008291873963515755
Z6402-V8652-T6161,S6403-A0188-U0762,0.00815418828762046
Z6402-V8652-T6161,N0617-N6563-Q5075,0.007988380537400145
Z6402-V8652-T6161,T0597-Q1592-S4538,0.007518796992481203
Z6402-V8652-T6161,H3068-V9325-H3407,0.007407407407407408
Z6402-V8652-T6161,N0901-V7356-J9118,0.007359705611775529
Z6402-V8652-T6161,O0620-C5224-U4708,0.006968641114982578
Z6402-V8652-T6161,D8499-E7379-R5312,0.006837606837606838
Z6402-V8652-T6161,S1383-J8188-U0665,0.006831767719897523
Z6402-V8652-T6161,V2244-D1333-G8740,0.0064516129032258064
Z6402-V8652-T6161,O0137-E6759-M7389,0.006216696269982238
Z6402-V8652-T6161,E7334-H5398-D9246,0.006191950464396285
Z6402-V8652-T6161,C6604-G3039-P4501,0.005988023952095809
Z6402-V8652-T6161,K8319-S8647-M0532,0.005912786400591279
Z6402-V8652-T6161,D0461-B7061-F7551,0.005417956656346749
Z6402-V8652-T6161,Y9151-B2202-T0880,0.005376344086021506
Z6402-V8652-T6161,C0180-T1767-T5205,0.005084745762711864
Z6402-V8652-T6161,B5324-A1255-I6687,0.005080440304826418
Z6402-V8652-T6161,O8896-E4881-S9134,0.004929577464788733
Z6402-V8652-T6161,C4530-V9400-N1557,0.004686035613870665
Z6402-V8652-T6161,P3992-Y0414-S2162,0.004625346901017576
Z6402-V8652-T6161,U3230-X6148-S5533,0.0046210720887245845
Z6402-V8652-T6161,I2068-M6837-Y6235,0.0046210720887245845
Z6402-V8652-T6161,Y2451-R6308-J6334,0.004612546125461255
Z6402-V8652-T6161,S3213-O6034-K8808,0.004306632213608958
Z6402-V8652-T6161,E0365-X4878-R3914,0.004233700254022015
Z6402-V8652-T6161,X5260-P6651-V6837,0.004177109440267335
Z6402-V8652-T6161,Y4910-G0378-R9699,0.0041459369817578775
Z6402-V8652-T6161,E4671-S9847-M0217,0.0038461538461538464
Z6402-V8652-T6161,Q7222-O5550-A3372,0.003838771593090211
Z6402-V8652-T6161,N1777-B2780-D8247,0.003787878787878788
Z6402-V8652-T6161,X0540-M3580-T9370,0.003766478342749529
Z6402-V8652-T6161,S7772-Q5657-N5186,0.003734827264239029
Z6402-V8652-T6161,W1184-A5270-L7869,0.0037002775208140612
Z6402-V8652-T6161,L5124-T1068-A8181,0.003676470588235294
Z6402-V8652-T6161,V1292-E1379-F6675,0.0036663611365719525
L9136-H7496-J8077,N0617-N6563-Q5075,0.005405405405405406
L9136-H7496-J8077,Z6402-V8652-T6161,0.0019083969465648854
O7547-A6983-U0299,D6674-Y3736-G8796,0.013605442176870748
K0686-N2285-Z4902,D6674-Y3736-G8796,0.026004728132387706
K0686-N2285-Z4902,B5324-A1255-I6687,0.016018306636155607
K0686-N2285-Z4902,R5646-F7150-I1031,0.015341701534170154
K0686-N2285-Z4902,L5658-H9256-G0820,0.015151515151515152
K0686-N2285-Z4902,S0200-P2503-I4666,0.015082956259426848
K0686-N2285-Z4902,Z6402-V8652-T6161,0.013793103448275862
K0686-N2285-Z4902,R2719-W6337-F7182,0.009771986970684038
K0686-N2285-Z4902,S3213-O6034-K8808,0.00954653937947494
K0686-N2285-Z4902,U0755-E6102-T8573,0.009433962264150943
K0686-N2285-Z4902,D0461-B7061-F7551,0.009074410163339383
K0686-N2285-Z4902,I2068-M6837-Y6235,0.008797653958944282
K0686-N2285-Z4902,D0535-R6557-E9117,0.008714596949891068
K0686-N2285-Z4902,T3625-X3388-M6574,0.008
K0686-N2285-Z4902,U1197-L5747-O4499,0.0070921985815602835
K0686-N2285-Z4902,Z3482-G9759-Q0917,0.00684931506849315
K0686-N2285-Z4902,E9161-F1507-O0605,0.006802721088435374
K0686-N2285-Z4902,T6117-N6510-N8357,0.006734006734006734
K0686-N2285-Z4902,Q2447-U7249-Y6597,0.006734006734006734
K0686-N2285-Z4902,C9665-V0733-X1688,0.006711409395973154
K0686-N2285-Z4902,W2613-G1260-M4466,0.006666666666666667
K0686-N2285-Z4902,F3368-S5800-P0138,0.006578947368421052
K0686-N2285-Z4902,H4430-J9704-W7483,0.006578947368421052
K0686-N2285-Z4902,W3946-E6277-J0146,0.006514657980456026
K0686-N2285-Z4902,T2792-N1440-Z9427,0.006472491909385114
K0686-N2285-Z4902,U3387-F7427-Q2019,0.006472491909385114
K0686-N2285-Z4902,A5057-P1149-Z1350,0.006382978723404255
K0686-N2285-Z4902,H0572-Z1870-D1241,0.006289308176100629
K0686-N2285-Z4902,W4371-A4903-V5613,0.006230529595015576
K0686-N2285-Z4902,H6321-Y4597-Z2509,0.0061162079510703364
K0686-N2285-Z4902,C4530-V9400-N1557,0.0061162079510703364
K0686-N2285-Z4902,Z4347-F8647-I4376,0.0060790273556231
K0686-N2285-Z4902,S8332-P3084-M2389,0.006042296072507553
K0686-N2285-Z4902,L4048-B3855-V5131,0.006012024048096192
K0686-N2285-Z4902,Q9514-Y4282-J3149,0.006006006006006006
K0686-N2285-Z4902,R6070-E0638-C8675,0.005988023952095809
K0686-N2285-Z4902,L5457-G8603-Q5998,0.005970149253731343
K0686-N2285-Z4902,M5880-S4977-E0457,0.005917159763313609
K0686-N2285-Z4902,F8401-U9649-D3284,0.0058823529411764705
K0686-N2285-Z4902,N4359-O6481-C1194,0.005714285714285714
K0686-N2285-Z4902,Q1416-O6391-D6698,0.005681818181818182
K0686-N2285-Z4902,B5561-U5923-H6405,0.005484460694698354
K0686-N2285-Z4902,Y9151-B2202-T0880,0.0053404539385847796
K0686-N2285-Z4902,X4337-B0394-U6582,0.005291005291005291
K0686-N2285-Z4902,O0137-E6759-M7389,0.005154639175257732
K0686-N2285-Z4902,S6403-A0188-U0762,0.004885993485342019
K0686-N2285-Z4902,D0649-I0732-G2173,0.00477326968973747
K0686-N2285-Z4902,M5370-D5809-Z3195,0.0046875
K0686-N2285-Z4902,N0617-N6563-Q5075,0.004672897196261682
K0686-N2285-Z4902,O8896-E4881-S9134,0.004405286343612335
K0686-N2285-Z4902,X5260-P6651-V6837,0.00437636761487965
T6117-N6510-N8357,K0686-N2285-Z4902,0.006734006734006734
U0755-E6102-T8573,F1628-N9720-Q9741,0.043478260869565216
U0755-E6102-T8573,V0613-W1955-T9086,0.0273972602739726
U0755-E6102-T8573,R9617-F3422-S5416,0.01834862385321101
U0755-E6102-T8573,V6283-M1853-D3821,0.017699115044247787
U0755-E6102-T8573,D8499-E7379-R5312,0.017341040462427744
U0755-E6102-T8573,M3787-R3015-D6135,0.017045454545454544
U0755-E6102-T8573,C0700-O6806-Q2526,0.016666666666666666
U0755-E6102-T8573,T1592-A6917-S8755,0.012195121951219513
U0755-E6102-T8573,K0686-N2285-Z4902,0.009433962264150943
U0755-E6102-T8573,O3831-Y6909-O0731,0.007434944237918215
U0755-E6102-T8573,Z6402-V8652-T6161,0.0018832391713747645
V6283-M1853-D3821,Z8166-H2596-R9451,0.030612244897959183
V6283-M1853-D3821,F7849-Q7459-X4081,0.023529411764705882
V6283-M1853-D3821,C0700-O6806-Q2526,0.023391812865497075
V6283-M1853-D3821,H6837-G3456-F9689,0.021505376344086023
V6283-M1853-D3821,I3879-Q6439-O1134,0.019801980198019802
V6283-M1853-D3821,T4348-W9148-L8113,0.018867924528301886
V6283-M1853-D3821,U0755-E6102-T8573,0.017699115044247787
V6283-M1853-D3821,M3787-R3015-D6135,0.017543859649122806
V6283-M1853-D3821,L5457-G8603-Q5998,0.015503875968992248
V6283-M1853-D3821,S0200-P2503-I4666,0.015217391304347827
V6283-M1853-D3821,R9617-F3422-S5416,0.012345679012345678
V6283-M1853-D3821,D0461-B7061-F7551,0.011560693641618497
V6283-M1853-D3821,S2621-X3675-J0678,0.011428571428571429
V6283-M1853-D3821,T1592-A6917-S8755,0.009216589861751152
V6283-M1853-D3821,U1197-L5747-O4499,0.009174311926605505
V6283-M1853-D3821,O8896-E4881-S9134,0.008438818565400843
V6283-M1853-D3821,A5057-P1149-Z1350,0.007547169811320755
V6283-M1853-D3821,O3831-Y6909-O0731,0.006211180124223602
V6283-M1853-D3821,R5646-F7150-I1031,0.005780346820809248
V6283-M1853-D3821,S2580-G3692-Y1716,0.003883495145631068
V6283-M1853-D3821,Z6402-V8652-T6161,0.0026929982046678637
N6524-L6825-S2504,B5561-U5923-H6405,0.007326007326007326
N6524-L6825-S2504,S0200-P2503-I4666,0.005050505050505051
S0200-P2503-I4666,A5057-P1149-Z1350,0.023508137432188065
S0200-P2503-I4666,Z6402-V8652-T6161,0.01870503597122302
S0200-P2503-I4666,V6283-M1853-D3821,0.015217391304347827
S0200-P2503-I4666,K0686-N2285-Z4902,0.015082956259426848
S0200-P2503-I4666,S7772-Q5657-N5186,0.014319809069212411
S0200-P2503-I4666,B5324-A1255-I6687,0.013207547169811321
S0200-P2503-I4666,O3831-Y6909-O0731,0.013008130081300813
S0200-P2503-I4666,S1981-B5545-G6474,0.011152416356877323
S0200-P2503-I4666,R9617-F3422-S5416,0.010917030567685589
S0200-P2503-I4666,K1159-B1131-S6172,0.009433962264150943
S0200-P2503-I4666,Q1416-O6391-D6698,0.009029345372460496
S0200-P2503-I4666,C0700-O6806-Q2526,0.00851063829787234
S0200-P2503-I4666,O0137-E6759-M7389,0.008350730688935281
S0200-P2503-I4666,M5370-D5809-Z3195,0.00821917808219178
S0200-P2503-I4666,G0259-L7093-S6807,0.00792393026941363
